Store ID,SKU,Week Ending,Demand
SEPH-NYC-001,TF-BO-017,2026-01-04,47
SEPH-NYC-001,TF-BO-017,2026-01-11,39
SEPH-NYC-001,TF-BO-017,2026-01-18,36
SEPH-NYC-001,TF-BO-017,2026-01-25,37
SEPH-NYC-001,CL-HM-018,2025-11-02,22
SEPH-NYC-001,CL-HM-018,2025-11-09,48
SEPH-NYC-001,CL-HM-018,2025-11-16,43
SEPH-NYC-001,CL-HM-018,2025-11-23,36
SEPH-NYC-001,CL-HM-018,2025-11-30,38
SEPH-NYC-001,CL-HM-018,2025-12-07,32
SEPH-NYC-001,CL-HM-018,2025-12-14,24
SEPH-NYC-001,CL-HM-018,2025-12-21,45
SEPH-NYC-001,CL-HM-018,2025-12-28,34
SEPH-NYC-001,CL-HM-018,2026-01-04,27
SEPH-NYC-001,CL-HM-018,2026-01-11,35
SEPH-NYC-001,CL-HM-018,2026-01-18,44
SEPH-NYC-001,CL-HM-018,2026-01-25,21
SEPH-NYC-001,MAC-SP-019,2025-11-02,22
SEPH-NYC-001,MAC-SP-019,2025-11-09,39
SEPH-NYC-001,MAC-SP-019,2025-11-16,29
SEPH-NYC-001,MAC-SP-019,2025-11-23,34
SEPH-NYC-001,MAC-SP-019,2025-11-30,29
SEPH-NYC-001,MAC-SP-019,2025-12-07,41
SEPH-NYC-001,MAC-SP-019,2025-12-14,42
SEPH-NYC-001,MAC-SP-019,2025-12-21,21
SEPH-NYC-001,MAC-SP-019,2025-12-28,24
SEPH-NYC-001,MAC-SP-019,2026-01-04,24
SEPH-NYC-001,MAC-SP-019,2026-01-11,21
SEPH-NYC-001,MAC-SP-019,2026-01-18,43
SEPH-NYC-001,MAC-SP-019,2026-01-25,34
SEPH-NYC-001,EL-PCDML-021,2025-11-02,32
SEPH-NYC-001,EL-PCDML-021,2025-11-09,36
SEPH-NYC-001,EL-PCDML-021,2025-11-16,30
SEPH-NYC-001,EL-PCDML-021,2025-11-23,29
SEPH-NYC-001,EL-PCDML-021,2025-11-30,22
SEPH-NYC-001,EL-PCDML-021,2025-12-07,42
SEPH-NYC-001,EL-PCDML-021,2025-12-14,49
SEPH-NYC-001,EL-PCDML-021,2025-12-21,31
SEPH-NYC-001,EL-PCDML-021,2025-12-28,48
SEPH-NYC-001,EL-PCDML-021,2026-01-04,31
SEPH-NYC-001,EL-PCDML-021,2026-01-11,23
SEPH-NYC-001,EL-PCDML-021,2026-01-18,41
SEPH-NYC-001,EL-PCDML-021,2026-01-25,32
SEPH-NYC-001,BB-CB-022,2025-11-02,34
SEPH-NYC-001,BB-CB-022,2025-11-09,45
SEPH-NYC-001,BB-CB-022,2025-11-16,20
SEPH-NYC-001,BB-CB-022,2025-11-23,34
SEPH-NYC-001,BB-CB-022,2025-11-30,24
SEPH-NYC-001,BB-CB-022,2025-12-07,22
SEPH-NYC-001,BB-CB-022,2025-12-14,29
SEPH-NYC-001,BB-CB-022,2025-12-21,22
SEPH-NYC-001,BB-CB-022,2025-12-28,35
SEPH-NYC-001,BB-CB-022,2026-01-04,34
SEPH-NYC-001,BB-CB-022,2026-01-11,23
SEPH-NYC-001,BB-CB-022,2026-01-18,46
SEPH-NYC-001,BB-CB-022,2026-01-25,28
SEPH-NYC-001,CL-CNP-023,2025-11-02,37
SEPH-NYC-001,CL-CNP-023,2025-11-09,27
SEPH-NYC-001,CL-CNP-023,2025-11-16,39
SEPH-NYC-001,CL-CNP-023,2025-11-23,26
SEPH-NYC-001,CL-CNP-023,2025-11-30,49
SEPH-NYC-001,CL-CNP-023,2025-12-07,22
SEPH-NYC-001,CL-CNP-023,2025-12-14,31
SEPH-NYC-001,CL-CNP-023,2025-12-21,29
SEPH-NYC-001,CL-CNP-023,2025-12-28,30
SEPH-NYC-001,CL-CNP-023,2026-01-04,34
SEPH-NYC-001,CL-CNP-023,2026-01-11,25
SEPH-NYC-001,CL-CNP-023,2026-01-18,40
SEPH-NYC-001,CL-CNP-023,2026-01-25,47
SEPH-NYC-001,LM-LRM-024,2025-11-02,50
SEPH-NYC-001,LM-LRM-024,2025-11-09,37
SEPH-NYC-001,LM-LRM-024,2025-11-16,43
SEPH-NYC-001,LM-LRM-024,2025-11-23,35
SEPH-NYC-001,LM-LRM-024,2025-11-30,50
SEPH-NYC-001,LM-LRM-024,2025-12-07,35
SEPH-NYC-001,LM-LRM-024,2025-12-14,37
SEPH-NYC-001,LM-LRM-024,2025-12-21,33
SEPH-NYC-001,LM-LRM-024,2025-12-28,37
SEPH-NYC-001,LM-LRM-024,2026-01-04,27
SEPH-NYC-001,LM-LRM-024,2026-01-11,21
SEPH-NYC-001,LM-LRM-024,2026-01-18,27
SEPH-NYC-001,LM-LRM-024,2026-01-25,37
SEPH-NYC-001,TF-SL-025,2025-11-02,45
SEPH-NYC-001,TF-SL-025,2025-11-09,43
SEPH-NYC-001,TF-SL-025,2025-11-16,40
SEPH-NYC-001,TF-SL-025,2025-11-23,34
SEPH-NYC-001,TF-SL-025,2025-11-30,33
SEPH-NYC-001,TF-SL-025,2025-12-07,48
SEPH-NYC-001,TF-SL-025,2025-12-14,37
SEPH-NYC-001,TF-SL-025,2025-12-21,50
SEPH-NYC-001,TF-SL-025,2025-12-28,24
SEPH-NYC-001,TF-SL-025,2026-01-04,32
SEPH-NYC-001,TF-SL-025,2026-01-11,28
SEPH-NYC-001,TF-SL-025,2026-01-18,25
SEPH-NYC-001,TF-SL-025,2026-01-25,37
SEPH-NYC-001,EL-PCFC-026,2025-11-02,42
SEPH-NYC-001,EL-PCFC-026,2025-11-09,27
SEPH-NYC-001,EL-PCFC-026,2025-11-16,42
SEPH-NYC-001,EL-PCFC-026,2025-11-23,33
SEPH-NYC-001,EL-PCFC-026,2025-11-30,37
SEPH-NYC-001,EL-PCFC-026,2025-12-07,32
SEPH-NYC-001,EL-PCFC-026,2025-12-14,22
SEPH-NYC-001,EL-PCFC-026,2025-12-21,45
SEPH-NYC-001,EL-PCFC-026,2025-12-28,27
SEPH-NYC-001,EL-PCFC-026,2026-01-04,31
SEPH-NYC-001,EL-PCFC-026,2026-01-11,32
SEPH-NYC-001,EL-PCFC-026,2026-01-18,32
SEPH-NYC-001,EL-PCFC-026,2026-01-25,46
SEPH-NYC-001,OR-CBFW-027,2025-11-02,29
SEPH-NYC-001,OR-CBFW-027,2025-11-09,35
SEPH-NYC-001,OR-CBFW-027,2025-11-16,30
SEPH-NYC-001,OR-CBFW-027,2025-11-23,48
SEPH-NYC-001,OR-CBFW-027,2025-11-30,47
SEPH-NYC-001,OR-CBFW-027,2025-12-07,22
SEPH-NYC-001,OR-CBFW-027,2025-12-14,48
SEPH-NYC-001,OR-CBFW-027,2025-12-21,46
SEPH-NYC-001,OR-CBFW-027,2025-12-28,46
SEPH-NYC-001,OR-CBFW-027,2026-01-04,31
SEPH-NYC-001,OR-CBFW-027,2026-01-11,49
SEPH-NYC-001,OR-CBFW-027,2026-01-18,46
SEPH-NYC-001,OR-CBFW-027,2026-01-25,26
SEPH-NYC-001,CL-CL2-028,2025-11-02,43
SEPH-NYC-001,CL-CL2-028,2025-11-09,40
SEPH-NYC-001,CL-CL2-028,2025-11-16,34
SEPH-NYC-001,CL-CL2-028,2025-11-23,22
SEPH-NYC-001,CL-CL2-028,2025-11-30,41
SEPH-NYC-001,CL-CL2-028,2025-12-07,21
SEPH-NYC-001,CL-CL2-028,2025-12-14,39
SEPH-NYC-001,CL-CL2-028,2025-12-21,29
SEPH-NYC-001,CL-CL2-028,2025-12-28,24
SEPH-NYC-001,CL-CL2-028,2026-01-04,27
SEPH-NYC-001,CL-CL2-028,2026-01-11,37
SEPH-NYC-001,CL-CL2-028,2026-01-18,36
SEPH-NYC-001,CL-CL2-028,2026-01-25,49
SEPH-NYC-001,EL-ANRE-029,2025-11-02,36
SEPH-NYC-001,EL-ANRE-029,2025-11-09,33
SEPH-NYC-001,EL-ANRE-029,2025-11-16,35
SEPH-NYC-001,EL-ANRE-029,2025-11-23,30
SEPH-NYC-001,EL-ANRE-029,2025-11-30,22
SEPH-NYC-001,EL-ANRE-029,2025-12-07,31
SEPH-NYC-001,EL-ANRE-029,2025-12-14,31
SEPH-NYC-001,EL-ANRE-029,2025-12-21,29
SEPH-NYC-001,EL-ANRE-029,2025-12-28,34
SEPH-NYC-001,EL-ANRE-029,2026-01-04,22
SEPH-NYC-001,EL-ANRE-029,2026-01-11,24
SEPH-NYC-001,EL-ANRE-029,2026-01-18,20
SEPH-NYC-001,EL-ANRE-029,2026-01-25,42
SEPH-NYC-001,CL-AAE-030,2025-11-02,44
SEPH-NYC-001,CL-AAE-030,2025-11-09,39
SEPH-NYC-001,CL-AAE-030,2025-11-16,35
SEPH-NYC-001,CL-AAE-030,2025-11-23,33
SEPH-NYC-001,CL-AAE-030,2025-11-30,49
SEPH-NYC-001,CL-AAE-030,2025-12-07,34
SEPH-NYC-001,CL-AAE-030,2025-12-14,23
SEPH-NYC-001,CL-AAE-030,2025-12-21,43
SEPH-NYC-001,CL-AAE-030,2025-12-28,50
SEPH-NYC-001,CL-AAE-030,2026-01-04,33
SEPH-NYC-001,CL-AAE-030,2026-01-11,48
SEPH-NYC-001,CL-AAE-030,2026-01-18,35
SEPH-NYC-001,CL-AAE-030,2026-01-25,32
SEPH-NYC-001,LM-SPF50-031,2025-11-02,27
SEPH-NYC-001,LM-SPF50-031,2025-11-09,44
SEPH-NYC-001,LM-SPF50-031,2025-11-16,39
SEPH-NYC-001,LM-SPF50-031,2025-11-23,40
SEPH-NYC-001,LM-SPF50-031,2025-11-30,44
SEPH-NYC-001,LM-SPF50-031,2025-12-07,30
SEPH-NYC-001,LM-SPF50-031,2025-12-14,37
SEPH-NYC-001,LM-SPF50-031,2025-12-21,38
SEPH-NYC-001,LM-SPF50-031,2025-12-28,24
SEPH-NYC-001,LM-SPF50-031,2026-01-04,39
SEPH-NYC-001,LM-SPF50-031,2026-01-11,24
SEPH-NYC-001,LM-SPF50-031,2026-01-18,32
SEPH-NYC-001,LM-SPF50-031,2026-01-25,36
SEPH-NYC-001,CL-SPF50-032,2025-11-02,23
SEPH-NYC-001,CL-SPF50-032,2025-11-09,29
SEPH-NYC-001,CL-SPF50-032,2025-11-16,37
SEPH-NYC-001,CL-SPF50-032,2025-11-23,25
SEPH-NYC-001,CL-SPF50-032,2025-11-30,29
SEPH-NYC-001,CL-SPF50-032,2025-12-07,32
SEPH-NYC-001,CL-SPF50-032,2025-12-14,25
SEPH-NYC-001,CL-SPF50-032,2025-12-21,34
SEPH-NYC-001,CL-SPF50-032,2025-12-28,35
SEPH-NYC-001,CL-SPF50-032,2026-01-04,25
SEPH-NYC-001,CL-SPF50-032,2026-01-11,43
SEPH-NYC-001,CL-SPF50-032,2026-01-18,40
SEPH-NYC-001,CL-SPF50-032,2026-01-25,28
SEPH-NYC-001,OR-SSR-033,2025-11-02,35
SEPH-NYC-001,OR-SSR-033,2025-11-09,21
SEPH-NYC-001,OR-SSR-033,2025-11-16,26
SEPH-NYC-001,OR-SSR-033,2025-11-23,48
SEPH-NYC-001,OR-SSR-033,2025-11-30,44
SEPH-NYC-001,OR-SSR-033,2025-12-07,33
SEPH-NYC-001,OR-SSR-033,2025-12-14,50
SEPH-NYC-001,OR-SSR-033,2025-12-21,40
SEPH-NYC-001,OR-SSR-033,2025-12-28,32
SEPH-NYC-001,OR-SSR-033,2026-01-04,49
SEPH-NYC-001,OR-SSR-033,2026-01-11,48
SEPH-NYC-001,OR-SSR-033,2026-01-18,21
SEPH-NYC-001,OR-SSR-033,2026-01-25,47
SEPH-NYC-001,EL-FHR-034,2025-11-02,30
SEPH-NYC-001,EL-FHR-034,2025-11-09,27
SEPH-NYC-001,EL-FHR-034,2025-11-16,25
SEPH-NYC-001,EL-FHR-034,2025-11-23,39
SEPH-NYC-001,EL-FHR-034,2025-11-30,48
SEPH-NYC-001,EL-FHR-034,2025-12-07,36
SEPH-NYC-001,EL-FHR-034,2025-12-14,28
SEPH-NYC-001,EL-FHR-034,2025-12-21,24
SEPH-NYC-001,EL-FHR-034,2025-12-28,44
SEPH-NYC-001,EL-FHR-034,2026-01-04,41
SEPH-NYC-001,EL-FHR-034,2026-01-11,31
SEPH-NYC-001,EL-FHR-034,2026-01-18,39
SEPH-NYC-001,EL-FHR-034,2026-01-25,37
SEPH-NYC-001,MAC-SFC-035,2025-11-02,41
SEPH-NYC-001,MAC-SFC-035,2025-11-09,42
SEPH-NYC-001,MAC-SFC-035,2025-11-16,44
SEPH-NYC-001,MAC-SFC-035,2025-11-23,40
SEPH-NYC-001,MAC-SFC-035,2025-11-30,28
SEPH-NYC-001,MAC-SFC-035,2025-12-07,28
SEPH-NYC-001,MAC-SFC-035,2025-12-14,28
SEPH-NYC-001,MAC-SFC-035,2025-12-21,20
SEPH-NYC-001,MAC-SFC-035,2025-12-28,31
SEPH-NYC-001,MAC-SFC-035,2026-01-04,40
SEPH-NYC-001,MAC-SFC-035,2026-01-11,49
SEPH-NYC-001,MAC-SFC-035,2026-01-18,34
SEPH-NYC-001,MAC-SFC-035,2026-01-25,45
SEPH-NYC-001,BB-SCS-036,2025-11-02,48
SEPH-NYC-001,BB-SCS-036,2025-11-09,23
SEPH-NYC-001,BB-SCS-036,2025-11-16,35
SEPH-NYC-001,BB-SCS-036,2025-11-23,42
SEPH-NYC-001,BB-SCS-036,2025-11-30,21
SEPH-NYC-001,BB-SCS-036,2025-12-07,36
SEPH-NYC-001,BB-SCS-036,2025-12-14,37
SEPH-NYC-001,BB-SCS-036,2025-12-21,42
SEPH-NYC-001,BB-SCS-036,2025-12-28,44
SEPH-NYC-001,BB-SCS-036,2026-01-04,31
SEPH-NYC-001,BB-SCS-036,2026-01-11,25
SEPH-NYC-001,BB-SCS-036,2026-01-18,23
SEPH-NYC-001,BB-SCS-036,2026-01-25,21
SEPH-NYC-001,MAC-PPTP-037,2025-11-02,49
SEPH-NYC-001,MAC-PPTP-037,2025-11-09,43
SEPH-NYC-001,MAC-PPTP-037,2025-11-16,20
SEPH-NYC-001,MAC-PPTP-037,2025-11-23,28
SEPH-NYC-001,MAC-PPTP-037,2025-11-30,33
SEPH-NYC-001,MAC-PPTP-037,2025-12-07,29
SEPH-NYC-001,MAC-PPTP-037,2025-12-14,34
SEPH-NYC-001,MAC-PPTP-037,2025-12-21,30
SEPH-NYC-001,MAC-PPTP-037,2025-12-28,36
SEPH-NYC-001,MAC-PPTP-037,2026-01-04,33
SEPH-NYC-001,MAC-PPTP-037,2026-01-11,33
SEPH-NYC-001,MAC-PPTP-037,2026-01-18,28
SEPH-NYC-001,MAC-PPTP-037,2026-01-25,49
SEPH-NYC-001,MAC-EX9-038,2025-11-02,32
SEPH-NYC-001,MAC-EX9-038,2025-11-09,44
SEPH-NYC-001,MAC-EX9-038,2025-11-16,23
SEPH-NYC-001,MAC-EX9-038,2025-11-23,35
SEPH-NYC-001,MAC-EX9-038,2025-11-30,42
SEPH-NYC-001,MAC-EX9-038,2025-12-07,43
SEPH-NYC-001,MAC-EX9-038,2025-12-14,27
SEPH-NYC-001,MAC-EX9-038,2025-12-21,27
SEPH-NYC-001,MAC-EX9-038,2025-12-28,39
